CUG_ID,TARGET_CUG_CNT
572409,6
545393,26
545394,4
6173190,8
6113258,1
574750,5
545395,1
6139418,1
6113259,1
6173191,1
573430,7
574751,8
6143951,5
572110,160
574752,10
545397,1
6143953,1
6173194,1
545398,2
574755,3
6173195,6
574756,1
6114282,1
6114283,6
6141314,9
513201,5
572115,8
6143957,18
513202,6
6143958,1
6139123,6
6142638,43
6139125,5
6141318,1
6141319,3
574460,2
6144980,3
6144981,2
6169820,14
6144982,2
6169821,1
6168500,15
6142343,4
6169823,9
6168503,1
573145,1
6169824,12
6141023,3
6143665,5
599305,1
6169825,7
6144987,2
6168504,1
6141024,21
573146,11
543905,68
6141025,6
6169826,4
6168505,19
575789,18
6168506,11
6144989,3
6169827,1
543907,44
6169828,5
6141027,6
6168507,6
543908,11
6169829,1
6168508,15
6141028,8
543909,38
6168509,5
6171721,5
516895,1
6171722,6
6143370,43
6169530,1
574172,1
6171723,2
6143371,27
6144692,12
599011,1
6143372,2
516897,2
6171724,2
543611,3
6169532,1
6171725,2
574174,5
3401,1
516898,19
6142052,2
574175,2
6144695,1
6171726,8
6168212,1
6169533,2
6142053,5
3403,1
544935,8
6142054,6
6143375,7
6144696,20
6112813,1
6144697,1
6171728,8
599015,4
6168214,5
6142055,2
6168215,1
574178,1
543616,5
6143377,4
6142057,2
3406,1
544938,7
6168216,7
6144699,2
599018,2
6169538,5
6142058,7
543619,3
6142059,19
3409,2
6171430,4
6168219,1
6172753,8
6169240,1
544641,25
6113840,2
542000,1
6171434,7
6169241,7
6143082,3
6172756,2
3111,1
6169242,3
6171435,8
543323,2
6111201,1
6169243,6
6113843,6
6113844,1
6172758,8
6113845,4
6171438,1
6172759,5
6112525,1
544647,10
6169246,2
542005,2
6171439,10
6169247,1
6113847,6
6173780,4
6143089,6
6111206,3
6113848,19
6173781,1
6111207,2
6172460,5
6169249,1
6171140,5
6172461,2
6173782,7
6171141,1
6172462,17
6171142,1
6141901,4
545989,1
6171143,1
6172464,4
6173785,4
6171144,1
6113551,11
6172465,14
6173786,3
6109019,11
6173787,3
6112231,1
6171145,1
6172466,3
6139712,1
6114874,4
6171146,2
6173788,4
6173789,1
544355,1
6139713,1
6171147,6
6141906,3
6172469,2
545691,98
6171148,3
6139715,1
6114877,2
6113556,1
6171149,18
6113557,3
545693,12
6139717,1
6173490,1
544359,9
6112238,1
6113559,1
6139718,1
545695,5
6173491,5
6172171,1
6139719,18
6172172,5
6173493,1
544060,336
6142932,5
572413,1
6172174,7
6139420,2
6113261,1
6172175,1
573735,18
6173496,21
6139421,1
544063,73
513501,21
572416,1
6142936,1
573737,2
513502,2
6139422,2
6172177,8
6138102,1
6173499,4
6172178,3
6113265,2
6172179,5
572419,6
6114587,3
6141618,32
514841,1
6113267,8
6141619,2
6139427,5
6139428,3
574761,1
572120,12
6168800,1
6143962,1
6143963,2
6168801,2
6114291,1
6168802,1
6168803,1
599604,8
6143966,11
6139131,7
6168804,11
513213,3
572127,3
6139134,1
572128,3
6168807,3
6140007,6
6142649,7
515871,5
6168809,3
6141329,1
513217,1
575791,8
599310,2
6142350,4
6168510,12
6143672,6
574473,6
543911,229
6169832,1
3701,3
6168511,10
6144994,9
6169833,1
6168512,7
3702,1
543914,1
6144996,1
599314,2
3703,2
6168514,1
3704,27
543915,1619
6144998,1
599316,2
6168515,8
3705,57
543916,187
6169837,1
573158,5
6168516,2
6169838,1
573159,1
6141037,6
6142359,1
6168518,3
6141038,2
3708,6
543919,4
574180,4
6171731,3
6171732,5
574181,32
6143380,6
574182,10
574183,1
3410,1
6168220,5
6142061,6
599022,3
544943,2
6169542,6
3411,3
543622,10
543623,1
6169543,1
6143384,2
599023,9
574185,6
6142064,100
6171738,2
6168224,1
599025,2
514269,56
6109310,17
6142065,1
6143386,9
574188,4
6169546,233
6111504,10
6143388,1
544948,5
6168226,6
6169547,7
6112826,7
6168227,1
599028,3
6112828,1
3418,1
6168228,6
6169549,5
6112829,1
6168229,1
3419,10
6171440,15
6172761,7
6170105,4
6170106,1
6171441,6
6171442,1
6172763,5
6109317,4
6169250,2
6170108,4
6109318,7
6113851,1
6172765,67
6113852,1
6112531,53
6172766,5
544654,11
3123,1
6112533,2
544655,4
6111213,1
6172769,6
6169256,2
6112536,1
542016,1
6169257,1
545993,9
544658,31
6113858,1
543338,7
6109023,11
6169258,6
3127,1
6111217,1
6113859,4
545995,21
6173791,5
6112538,1
6171150,1
3129,1
6172471,5
6173792,1
572711,7
6171151,1
6172472,5
6173793,1
6141910,2
6114880,12
6171152,4
6172473,6
6173794,8
545999,1
572713,12
6113560,181
6171153,4
6109028,5
569200,1
6171154,1
6141913,2
572714,8
6114882,8
6173796,4
6171156,1
569202,1
513802,2
6139722,5
6173798,5
6141915,14
6173799,1
6139723,2
6171157,6
6172478,4
513804,1
6139724,1
6171158,1
6112244,2
6113565,9
6172479,6
6141917,5
6171159,2
6139725,2
6113566,8
6113567,1
513807,3
6113569,4
599901,2
6114590,1
6172183,1
6140300,3
544070,11
6172184,1
572423,1
6141622,2
573745,1
6172185,4
6113271,4
6139431,1
6114593,1
6140303,10
599906,1
571105,11
572426,4
6139432,6
6172187,2
6142946,3
6139433,1
6172188,2
572427,19
572428,2
6113275,7
6172189,4
6141628,13
544078,4
6139436,1
6138115,9
574770,2
574772,1
6141330,1
6138119,1
574773,9
6141331,2
574774,1
6140011,2
599613,1
6139140,1
599614,2
6168813,5
572134,1321
573455,21
6168814,2
6142655,1
6143976,1
513221,36
574777,5
6168815,1
6139143,8
6109902,9
513224,3
6142658,3
6168818,1
6109904,1
6142659,6
6168819,6
6140018,2
574481,2
6143680,1
6139148,5
6169840,1
6139149,6
573162,1
6142361,11
6169841,1
3710,6
543921,34
6141041,1
6168521,11
3711,19
6168522,1
6169843,5
599323,24
6169844,3
6142364,4
3713,1
573165,3
6170400,5
6111803,11
599325,6
6169846,1
6170401,5
6111804,17
599326,8
6142367,1
6170402,6
6111805,6
3716,2
6170403,1
6169848,1
6141047,1
3717,3
6170404,1
6142369,2
3718,1
6169849,9
6168528,2
6170405,1
6109615,1
3719,2
6168529,16
6109616,1
6170406,5
6171741,252
6111809,1
6171742,1
6170407,15
6170408,2
574192,1
6143391,1
6170409,1
6142071,1
6169551,3
6171744,1
3421,19
574194,4
543632,1
6168231,5
6169552,5
6171746,10
6112832,1
6171747,1
6112833,2
6168233,1
599034,31
6170110,1
6171748,5
3424,14
599035,33
574197,1
543635,10
6169555,1
6143397,1
6171749,1
3425,1
6168235,1
544957,8
6170112,1
6108001,1
599037,1
6143398,1
6111515,1
543637,2
6169557,5
3427,2
6111516,5
542317,20
543638,2
6170113,1
6108002,4
6168237,1
6112837,37
6109324,1
543639,70
6172770,2
6168238,1
6169559,1
6142079,18
6109325,1
6108004,1
6171450,2
3429,6
6172771,2
6112839,10
6171451,1
6172772,1
6169260,13
6113860,10
6171453,5
6172774,5
6172775,7
6109329,16
6138700,9
542021,1
3131,4
6169262,2
6113862,12
6172776,6
6108009,4
544664,2
6172777,1
6169263,4
542022,42
6113863,19
6169264,1
6112543,3
544665,44
6113864,3
6113865,2
6172779,1
6112545,1
6109031,5
569506,1
6169267,1
6109032,22
6169268,9
6169269,12
569508,6
542028,2
6138707,3
572720,1
6172481,1
6112549,1
6171160,3
571400,1
6111229,1
6171161,4
6141920,7
6109036,8
6171162,2
6140600,1
571402,1
6171163,1
513810,1
569210,1
572724,3
6171164,6
6172485,5
6171165,2
6112251,2
6172487,1
6138411,1
6139732,2
6171166,8
6141925,1
6172488,1
513813,11
6138412,6
6171167,4
6140605,6
6112254,1
6172489,1
6171168,6
544376,17
6138413,6
6114896,222
572729,4
6171169,5
569216,1
544378,2
6138415,8
6138416,1
6113578,15
6112258,1
6113579,3
6172191,1
6142950,2
569219,8
513819,8
6112259,2
6142951,1
571110,4
6142952,1
6172193,1
571111,1
6172194,4
572434,14
6113281,5
6172195,4
573756,1
512200,5
6139441,14
6142955,7
599916,1
6141635,1
6172197,2
513522,6
6138122,8
6113284,5
599918,1
6139444,1
6142958,2
573759,9
6138123,5
6139445,1
6140317,90
6139446,1
574780,2
6139448,1
574781,19
573461,1
572140,1
512208,4
599620,5
574782,13
6141340,1
572141,4
6142661,5
599621,4
542900,78
6142662,2
6141341,3
514866,6
6140020,2
6143983,2
574784,17
6140021,77
6168823,1
542903,3
6168824,3
6140023,2
6170701,1
6139152,8
6168825,5
6142666,4
542905,28
6170702,1
6140025,7
574789,14
6142668,1
6170703,5
6109913,7
513234,30
6140027,1
572149,22
6139156,1
6141349,5
6170705,8
6168829,4
513236,2
6139157,1
6170706,11
6109916,9
574490,1
513238,119
6109918,5
6170708,5
599330,13
573171,13
6170709,1
6168530,1
6169851,16
6142371,70
6143692,6
574493,13
6142372,6
6169853,5
3722,14
599333,1
574495,25
542612,3
599334,3
573175,9
6168533,20
6169854,19
6170410,1
6142375,2
6169855,14
6168534,5
6169856,1
6109621,3
6170411,8
6168535,2
6142376,7
6170412,1
6111815,1
6168536,1
6143698,16
3726,3
574499,15
6168537,1
6170413,2
6168538,1
6170414,35
6169859,2
6142379,135
6171750,2
6111819,3
6170416,4
6109626,4
6171752,1
6170417,1
6169560,3
6109628,1
6170418,7
6108307,6
6112840,1
6169561,1
6171754,7
6171755,1
543642,78
544963,4
6168241,6
6169562,3
3432,2
6168242,10
6169563,13
6110200,16
569803,1
3433,10
541002,657
6168243,5
6169564,3
599045,5
569805,1
6171759,39
3435,9
544967,6
6111525,1
6169567,2
6112846,3
6109333,2
6170123,3
3437,1
6169568,12
6110205,6
6170124,6
6109334,872
6169569,8
6142089,3
6110206,2
3439,1
6108014,1
6172781,5
6171460,3
6170125,1
6168249,6
6171461,1
6111529,4
571700,1
544670,1
6171462,5
6170127,2
6108017,2
571702,2
6171463,12
6170128,5
6109338,1
6171464,6
6172785,9
6109339,9
6172786,1
569511,1
6169272,4
6171465,6
6108019,9
569512,8
6169273,5
6111231,6
6113873,26
6171466,7
6113874,1
6171467,1
6169274,1
3143,2
6169275,1
6138713,1
543355,2
544676,10
6111233,19
6171468,5
6113876,7
6171469,3
569516,1
6138715,1
6109042,3
6111235,14
6169279,4
569518,17
6112558,1
6172491,1
6111238,1
6171170,8
6138718,10
6171171,1
6172492,1
572732,1
544380,4
6171172,26
6172493,7
6171173,6
6109049,1
6113581,1
6171174,1
544382,5
6171175,4
569221,5
571414,3
6138420,7
6112261,16
6172496,4
6112262,1
512501,10
513822,79
6138421,6
6171176,4
6172497,17
6141936,1
512502,4
6172498,5
513823,4
6171177,4
6113585,1
6171178,1
513824,4
6112264,4
6172499,1
544387,10
572739,10
571419,43
6137104,3
544389,6
569228,1
6139748,3
6137106,1
512508,1
569229,18
571120,2
512509,7
572441,184
6140320,2
573763,2
572442,4
6142962,22
544091,1
6140321,66
6141642,5
6142963,6
513530,1
573765,2
49001,1
6139451,54
6140324,7
572446,1
6141645,30
572447,1
6140325,3
572448,8
544096,2
6139455,5
6142969,14
513536,12
6139456,13
6113297,1
6139457,1
512216,1
6138136,16
513538,1
512217,10
49008,14
6139458,7
49009,1
599630,1
6168831,1
6143993,11
572153,1
6168832,38
542912,375
6143995,2
6139160,2
6168833,1
6141353,34
6143996,1
6142675,1
6109920,3
6168834,10
6108600,5
6168835,5
6142676,5
6143997,4
574799,1
6170712,3
6139163,7
6109922,2
6168836,4
6168837,1
6143999,9
599638,46
6140037,1
6170714,29
6139165,5
6141358,3
6142679,1
542919,1
6170715,14
6139166,11
6168839,3
539406,1
6167202,13
6167203,1
6170717,1
6170718,3
6169860,1
543940,5
599340,12
6167205,1
6169861,2
6170719,12
3730,8
6108608,5
6142382,1
573183,1
543942,1
6167206,5
6168542,3
6141062,8
6142383,2
599343,2
543943,31
6168543,19
6167208,9
6168544,6
6169865,3
6167209,14
543945,28
599346,1
6141065,1
6169866,5
6111824,6
6109632,10
6169867,10
599347,7
6109633,4
6108312,2
6141067,13
6170424,17
6168548,2
539115,1
6171760,8
6170425,5
6168549,20
542629,1
6171761,1
6170426,1
539116,8
6170427,7
544970,9
6169570,2
6170428,2
6109638,4
6171763,5
6169571,1
6171764,4
6108318,22
6112850,13
6168251,1
6171765,2
569812,3
6142093,5
3442,15
514297,98
6168253,1
6169574,6
3443,3
6110211,19
3444,1
599055,1
6169575,1
543656,2
6171769,9
6170132,1
544979,1
6170133,1
6108022,1
6142098,34
6170134,1
3448,3
6168258,1
542339,3
6109345,2
6171470,5
6170135,3
6110217,21
571710,1
6109346,7
6110218,4
6170137,3
543360,13
544681,40
6113880,5
6108027,381
571713,1
6172795,1
6170139,1
6171474,3
6169281,2
3151,1
6169282,2
542041,21
571714,3
6111240,9
6172796,9
6108029,7
6172797,1
512801,1
6169283,5
6137400,1
6138721,51
6171476,22
6171477,4
568202,2
6137401,1
569523,13
6140915,3
6169285,1
6172799,1
6171478,4
6113885,5
568203,2
569524,2
542044,31
543365,54
512804,2
6169286,1
6111244,2
6140917,2
6109051,3
6171479,12
569526,1
571719,1
6109052,4
543367,10
6138725,7
6140918,17
542047,5
6113888,2
6169288,2
6112567,9
6169289,1
569528,2
569529,2
6138728,1
6111248,2
6171181,5
598900,14
568209,2
512809,221
6137408,1
6138729,3
6111249,2
6137409,1
6109057,30
598902,6
569230,8
598903,1
572744,1
49300,9
6171184,1
6140623,3
569231,2
598904,5
570103,18
6138431,2
6171186,3
569232,3
512511,2
570104,51
598906,1
572747,3
570105,1
571426,3
6171187,10
513834,1
544396,5
512513,5
6140626,10
6140627,1
6171189,5
571428,8
570108,6
569238,18
6137116,11
6112279,11
6137117,4
6138439,3
512519,9
571133,1
513541,1
6140333,5
599935,8
571134,26
6142975,12
571135,2
572456,6
513542,18
49012,3
6138141,1
6141655,13
6142976,3
6140335,2
571136,2
539702,12
512222,72
513543,1
6141656,3
6142977,6
6138143,1
6141657,8
513544,4
6167500,1
6139465,1
6142979,11
539705,1
571139,27
6167501,14
6140338,13
6167502,4
6140339,5
598303,9
6167505,1
512229,209
6168840,10
6141360,14
6168841,1
6167506,5
6168842,1
6142683,5
6167507,6
541601,4
6168843,4
6141363,2
513250,189
572164,2
573485,4
6141364,1
6168844,5
6139171,1
6170720,10
6109930,11
6140043,3
573486,20
6142686,3
6140044,5
6139172,1
6168845,4
572166,26
6168846,4
6108611,5
6170722,7
6142687,5
6110804,50
541605,145
6142688,9
6170724,4
6139175,5
6142689,2
6110806,1
572169,7
6110807,4
6167211,5
6170726,1
6167212,2
513257,1
541609,2
6108615,1
6109936,19
6140049,13
598013,1
6108616,2
6109937,3
6167214,1
6170728,5
6169870,6
573191,17
6167215,1
6109939,1
6108618,3
573193,1
6168551,5
6141071,2
599352,6
598017,3
6167217,1
543953,1
6168552,4
6169873,8
6141072,7
6111831,8
6111832,10
598019,7
6141074,1
6110512,5
3745,1
6170431,7
6168555,1
599356,11
573197,7
6170432,2
6169877,2
6107000,27
6168556,7
6107001,1
6110515,2
6168557,3
6142398,1
3747,2
6107002,2
6111837,3
6141078,41
6142399,10
6171770,2
6170435,5
6168559,1
6110517,945
539126,2
6170436,19
6110519,1
544980,2
6109647,15
6170437,29
6108326,47
6107006,1
6170438,1
6171773,4
6108327,5
599060,2
6169580,4
6171774,6
6169581,2
6170439,1
6107007,112
544982,1
539129,3
6168260,5
6168261,2
6107008,2
6171775,38
3451,2
599062,9
6169582,1
6107009,1
544984,1
3452,2
568501,7
542342,2
543663,2
6171776,1
6168263,1
6169584,3
6171777,3
599065,1
543665,1
544986,1
541023,1
6110222,6
6171779,3
599066,9
6108030,10
6109351,71
6168265,9
6169586,1
6108031,4
6109352,1
3456,8
544988,9
6168266,7
6111546,1
6168267,1
542347,1
6170143,7
6137705,10
543669,1
6169589,1
6168268,1
6110226,2
6170144,6
6168269,1
569829,14
6171480,15
6170145,3
6109355,12
6171481,2
568509,7
6170147,1
6140920,1
570400,3
6171482,2
6170148,1
543370,1
6171483,1
6113890,1
6169290,1
6113891,2
6170149,2
6140922,3
569530,6
49600,99
6112571,1
6169292,1
6111250,1
569531,5
512810,3
571724,6
49601,2089
6140923,3
6171486,2
6169293,2
543373,12
542053,1
6137411,1
6171487,2
512812,2
6171488,2
542054,1
544696,6
6169295,11
6137413,1
6112575,1
6113896,1
568214,13
6109061,26
6138734,7
6171489,5
543377,1
49606,3
544698,2
6109062,4
6137415,2
543378,15
512816,18
6137416,1
6112578,1
542058,7
6112579,1
568218,1
512818,7
6138738,14
571430,6
6171191,7
570111,2
6109068,6
6171193,5
6171194,2
569241,17
598914,34
570113,1
571434,8
49311,10
571435,1
512521,2
6171196,4
572756,4
6137120,5
6138441,1
569243,4
6112283,1
6140635,1
6138442,2
49313,13
6141957,4
571437,3
511202,3
49314,10
6139764,13
6112284,1
598918,1
6141958,1
598601,4
511203,5
49315,8
6112285,4
6171199,1
6167801,1
570118,6
6139766,6
571439,6
6112286,19
6140638,4
6138446,1
6140639,25
512527,7
49318,2
6167803,37
6137126,6
6112288,6
513849,11
49319,6
6137127,4
512529,3
599941,4
6142982,2
571142,1
6167807,1
6141663,1
573785,4
6140342,1
598609,5
513550,6
49020,1
6142984,13
6167809,1
599945,1
6140343,1
6142985,2
571144,1
541903,1
539710,14
599946,1
6140344,1
6141665,3
6142986,2
599947,1
539712,4
571146,2
512232,44
49023,14
6139474,1
6141667,2
6108912,1
599948,7
6139475,1
541907,6
539714,1
599949,7
6167510,6
513556,3
539715,3
6139476,1
513557,18
541909,13
49027,1
512237,2
6138157,3
6167513,6
598314,119
6108917,1
512238,3
573491,7
539719,1
6108918,3
572171,1
6167516,6
598318,1
6141372,7
573494,3
6139180,14
6141373,1
6170730,1
6109940,2
6141374,9
539420,25
513261,14
541613,52
538100,1
6170731,1
6141375,36
599656,1
573497,1
6170732,1
6139183,9
541615,4
6168857,1
599658,1
6170733,10
6141377,6
6170734,15
6107302,4
6109944,10
6168858,4
6140057,12
6142699,4
6110817,2
6168859,5
6108624,5
6170735,5
513266,108
6167222,1
6170736,4
6107304,3
6108625,42
6140059,5
6110818,1
539426,2
6107305,4
6170737,10
6167224,2
6169880,1
599360,5
543960,4
6168560,1
6170739,1
538108,3
6169881,5
543961,2
6167226,8
599362,4
3752,2
540000,5
6169883,6
6167227,5
6141082,6
6111841,6
543963,2962
6167228,1
6168563,13
6169884,4
598029,11
540001,7
6110522,7
6169885,14
6167229,9
6170440,160
540003,1
6168565,18
6169886,1
6141085,13
568804,1
6169887,3
599367,1
540004,3
3756,11
3757,1
6169888,2
6141087,7
6107012,1
541327,3
6169889,1
6171780,5
6108334,52
6168569,6
6171781,3
568809,14
6171782,2
6169590,18
6171783,2
6168270,1
6169591,1
6171784,2
6170449,1
3460,2
544992,58
3461,1
6168271,5
6111550,1
6107018,5
6108339,16
49901,28
6169592,1
6171786,2
3462,1
6169593,5
6168272,3
570704,2
599073,20
49902,3
6137710,5
544995,1
599074,2
569833,1
542353,64
6170150,1
6171788,1
6112874,1
543675,2
568513,7
570706,2
6109360,3
6110232,13
570707,2
6171789,1
568514,10
6168275,1
3466,1
6110234,5
6169597,1
49906,2
6168276,6
6111556,2
570709,31
6170153,5
6168277,5
6168278,4
6111557,5
6168279,1
571730,5
6171491,2
6137719,2
6109367,12
543380,3
570411,2
571732,27
542060,2
6140932,3
6108049,6
543383,1
6137420,1
6111261,1
568221,6
569542,10
571735,6
569543,1
6140935,1
6138742,3
6171497,1
6109070,1
569544,20
511503,1
512824,6
23456,1
6109071,1
568224,5
569545,25
570417,2
6137423,5
6112585,10
6140937,14
569546,2
6112586,6
542067,1
6137425,2
543389,14
6109074,3
572760,1
6109075,17
572761,1
6138749,3
598921,13
572763,4
569250,1
49320,14
571444,1
48000,51
512531,3
572766,14
570125,2
6137131,1
598926,1
6139773,3
49324,1
598927,1
598610,2
6141967,1
511213,2
6167810,1
571448,10
48004,10
49325,32
6139775,2
512535,1
598612,3
6167812,6
513858,139
6142990,1
48008,3
573791,1
6167814,5
6138458,5
573792,2
512539,6
572472,10
573793,30
6137139,15
599953,1
572473,8
6167817,3
573795,1
572474,10
539720,4
6138160,4
6141674,12
6167819,3
6108920,1
6141675,1
571155,9
512241,242
599956,6
572476,4
6142996,40
6141676,2
512242,16
599957,2
573798,7
6140355,4
513564,1
6139484,7
6107601,2
599958,2
512243,302
572478,21
49034,8
6141677,4
6142998,6
6141678,2
539724,4
541917,18
49035,32
6167520,5
6138165,1
6166200,8
6167521,9
6141679,10
6140359,2
539726,7
541919,14
6166201,12
6108925,32
6138167,1
598324,1
512247,2
513568,13
6166202,4
6167523,30
6167524,5
49039,1
598325,16
6168860,2
6166204,16
6138169,7
6166205,2
6167526,1
6168861,10
6107608,2
541621,1
6168862,3
6140061,45
6167528,5
6139190,66
6168863,138
6141384,2
6170740,4
6168864,5
6167529,7
6108630,1
6140064,1
6168865,6
6170741,12
539431,8
540303,4
541624,1
513273,1
6108631,1
538111,5
598030,1
540305,2
6108632,1
6141387,11
598031,1
6140067,1
6167230,1
6108633,16
513275,2
541627,408
6140068,17
6141389,3
6110827,15
598032,32
598033,1
541629,1
6167233,1
6170747,3
513278,19
6167234,2
6170748,4
6139199,6
539438,9
513279,22
6169891,1
538118,1
6168570,4
3760,1
6170749,1
6167235,12
598036,12
6108639,9
6168571,2
6169892,3
598037,16
6169893,1
598038,1
6168572,1
6107319,22
568811,14
568812,2
6169894,1
543974,4
6111852,2
3764,2
6169895,1
568813,13
6169896,2
540013,1
6170451,5
6169897,20
6170452,1
6111856,1
6109663,2
6170453,1
542657,4
6108342,5
6168577,26
6169898,5
541336,3
6141098,1
543979,1
6170454,1
6107022,10
6168578,14
6108344,3
6110537,2
6111858,5
3769,205
568818,10134
6171790,4
6170455,135
6109666,7
568819,2
540018,6
6171792,2
6170457,1
599080,85
49910,3
543681,7
6168280,3
6171794,25
568520,1
570713,1
599082,12
6168281,12
6171795,7
511800,1
6107029,1
568521,5
6168282,1
3472,1
6171796,4
6168283,1
49913,1
543684,1
6137721,11
6111562,13
6171798,2
3474,94
6170160,5
6168284,1
6111563,12
6112885,1
6168285,1
569845,3
3476,2
599087,10
570718,15
6168286,8
570719,1
6108052,3
599088,30
567205,1
511805,62
6168287,4
569848,1
6112888,2
567206,21
6170164,4
6168288,1
511807,1
569849,1
49919,3
6109375,11
6168289,2
567208,1
6108055,3
541049,8
6170166,15
6170167,1
6140940,14
6137729,3
6170168,6
570422,1
49621,2
568230,11
543392,5
570423,28
48300,3
569552,1
571745,2
568231,2
6137430,10
49622,56
543394,5
48302,4
543395,20
511512,1
6140947,1
6138754,2
3186,3
569556,4
570428,12
6111275,5
6137435,2
6140949,1
511516,1
6111277,1
568238,7
542079,9
49629,8
511518,271
6109086,3
6140650,1
511519,287
572773,1
6109088,1
598933,1
572774,4
569260,2
6141973,4
48010,1
569261,2
513861,3
6141974,3
572776,6
49332,20
6138461,1
570135,34
6140655,5
6138463,17
598621,2
598938,2
597300,4
511223,1
6167820,12
6140657,13
571459,1
6107903,1
598622,11
49336,20
6166500,10
597302,8
48016,8
6166501,1
6137145,3
6107904,9
6167823,2
598624,4
538706,13
6107906,2
572480,1
512548,1
6166503,3
6167824,5
6137147,1
538708,1
48019,1
597305,50
598626,25
6167825,2
6137148,6
598627,2
6137149,1
571161,3
597306,6
541920,1577
6166505,1
6167827,1
6166506,2
597307,88
6141682,5
6167828,2
6140362,2
599964,1
572484,1
6139490,6
6166507,5
6141683,18
6167829,1
6166508,1
541923,4
539730,2
599965,4
49041,119
6139491,6
6141684,7
572486,1
6138171,10
512251,4
6166509,11
539732,3
6138172,5
6140365,3
513573,65
538411,1
6139494,2
513574,10
571167,10
6108932,3
571168,3
6167530,10
6107612,1
597010,4
598331,1
538413,10
6141689,1
6167531,5
6138175,5
512256,2
538415,5
6167532,5
6139497,5
49048,2
513578,5
512257,83
6166212,2
6107616,1
538417,7
597014,4
49049,3
6166213,5
6139499,15
512259,1
6166214,3
6107617,2
538418,2
6166215,5
599672,2
572193,1
6141392,5
6167537,5
6110830,2
598338,8
540310,5
597018,1
6167538,18
572195,1
6166218,15
6167539,5
541633,51
6108640,3
6170751,1
540313,3
6166219,17
6141395,5
6140075,1
513283,1
6141396,3
599677,206
539443,3
6168877,1
6141397,19
6110835,2
572198,28
6170754,1
540316,7
6167240,7
6107322,8
6109964,11
6141398,6
6170755,6
6168879,5
6140078,4
6110837,4
6170756,4
6108645,2
6167242,1
538125,49
6109967,2
538127,2
6170758,4
6109969,7
6170759,19
6106006,21
6168581,16
6111860,5
599382,2
6167247,2
3772,2
567500,1
568821,6
6111862,1
598049,1
6168583,16
543985,1
6168584,1
541343,2
542664,660
6170461,2
3775,3
567503,4
568824,22
543987,1
6168586,206
6170462,43
568826,1
3777,1
6168587,59
542668,1
6168588,3
3778,1
568827,1
6170465,1
6168589,1
6111868,1
568828,11
540027,18
6109676,1
567508,7
540029,1
6170467,7
6108357,1
6107037,2
6112890,2
542371,369
6168292,3
6168293,1
49923,1
511811,2
6112893,551
569854,2
6168294,1
3484,5
599095,6
6137732,1
6110252,11
6111573,1
599096,1
567213,1
570727,1
6168295,7
543697,1
570728,5
568535,2
541055,5
6170172,3
568536,1
6168297,5
567215,16
542377,41
6170173,4
6110255,17
6111577,1
567216,4
6108063,8
6168298,1
6112898,16
6109385,200
6111578,3
511818,1496
6110258,5
570430,9
567219,131
6136101,7
571752,2
6108068,1
542080,1
570432,7
48310,2
49631,11
568240,5
512840,41
570433,18
6138760,9
6111280,10
568241,2
571755,91
511521,1
512842,6
570436,2
6111283,3
6138763,8
3195,3
512844,6
6166800,1
511524,1
512845,1
6138765,13
511525,1
569567,1
570439,2
6166801,1
6138766,1
510204,6
511526,4
6138767,3
510205,18
568248,1
6166803,1
6137447,1
571460,2
597605,2
510207,22
511528,20
6166805,1
6141981,16
571462,1
598942,6
510209,20
6166806,2
6139790,8
49340,7
598943,3
572784,1
6138470,1
597609,1
569271,6
48021,3
6141985,2
569272,2
598945,3
571465,7
512551,11
511231,3
6141986,1
48022,6
513873,35
598946,1
570145,3
540904,29
6140665,2
6141987,2
6140666,4
48023,6
49344,75
6167830,1
6140667,5
6138474,1
597310,23
512554,5
6137153,1
570148,1
598632,1
49346,1
6141989,3
6137155,1
49347,2
6167832,6
511236,1
6167833,2
6166512,1
6107916,1
597314,25
572490,3
6167834,1
6141690,1
512559,11
6166514,16
597316,1
6167836,1
6167837,1
598638,2
597317,34
541931,29
1067243969,418
599974,1
49050,4
6166517,7
539740,1
572495,49
513581,8
599976,1
571175,19
539741,37
537100,1
599977,4
539742,5
6107620,2
49054,1
572498,1
513584,1
6140376,3
541937,3
6167540,7
6106301,18
6106302,1
6141699,1
6167541,1
571179,20
541939,1
6106303,2
6108945,1
597022,8
538426,4
598344,1
6167543,5
6107625,8
6108946,4
537106,1
6167544,12
599680,12
597024,12
538428,1
598346,5
6140080,2
6166225,4
6168881,3
6167546,4
6140081,1
6166226,1
6168882,13
6106308,5
6107629,13
537109,4
6166227,3
599684,32
6168884,1
6166228,4
6110842,6
513291,1080
540322,20
6108650,1
513292,26
540323,14
6170762,1
541645,3
538132,2
6170763,4
542968,1
6170764,4
6140087,2
6167250,12
6109974,15
6168888,16
6170765,3
6140088,15
6167252,5
6170766,24
6170767,3
6106014,7
513298,1
6108656,72
539458,1
599390,5
538137,1
6167254,5
6106015,6
6107336,4
6108658,1
6170769,5
6109979,2
6167255,18
3781,1
538139,1
541350,1
542671,1
6168591,1
6168592,3
6111871,4
6167257,5
3782,21
598058,20
599394,1
6167258,5
3783,2
598059,10
568832,1
543994,60
6170470,1
543995,2
6168594,1
6167259,5
539160,92
599395,10
568833,4
6170471,1
6168595,2
541354,1
6109681,2
543996,2
543997,3
6110554,3
3786,1
6108361,2
6111876,8
567515,24
540035,4
6170473,24
