CUG_ID,SRC_COUNT,DISCARDED_COUNT,DISCARDED_REASON
580008,2,0,
519218,1,0,
523750,1,0,
6148335,7,0,
6149656,8,0,
6150528,6,0,
6151849,2,0,
6122177,1,0,
519219,8,0,
6148336,4,0,
580009,1,0,
6148337,3,0,
6149658,2,0,
6148338,1,0,
6152871,2,0,
583674,10,0,
6149361,2,0,
6152875,4,0,
6150233,2,0,
6149362,2,0,
6148041,9,0,
583678,1,0,
6152877,1,0,
549603,2,0,
581037,3,0,
6148043,3,0,
6151557,2,0,
582358,1,0,
581038,1,0,
6149365,1,0,
524780,2,0,
6148044,2,0,
6148045,7,0,
6149367,1,0,
6150239,4,0,
6118805,2,0,
549607,2,0,
6148047,11,0,
6149368,1,0,
523463,1,0,
6148048,2,0,
6118807,7,0,
524784,41,0,
6148049,8,0,
523464,1,0,
6151260,1,0,
6152582,1,0,
524786,1,0,
582062,7,0,
551500,9,0,
6152583,1,0,
6152584,3,0,
6149071,1,0,
552824,2,0,
6119830,9,0,
549310,3,0,
551503,6,0,
582066,1,0,
6152587,1,0,
6120705,1,0,
6119834,1,0,
552828,11,0,
6152589,3,0,
6149076,6,0,
6119835,11,0,
6119836,1,0,
523173,2,0,
6152290,1,0,
6118517,4,0,
552530,8,0,
6152292,2,0,
6118519,4,0,
6152293,1,0,
552532,3,0,
6120411,2,0,
6152295,2,0,
6120412,1,0,
583097,12,0,
553870,5,0,
551214,33,0,
6121735,1,0,
549022,2,0,
6118221,1,0,
6119542,7,0,
549023,1,0,
551216,2,0,
6119544,1,0,
6120416,10,0,
6118224,2,0,
6120417,12,0,
6121738,13,0,
6118225,1,0,
6121739,13,0,
581911,2,0,
6118226,13,0,
6118227,4,0,
6119549,1,0,
552241,1,0,
578401,1,0,
6122763,1,0,
552243,1,0,
6147602,1,0,
552244,13,0,
519807,6,0,
6148924,2,0,
6122765,2,0,
578405,2,0,
579726,1,0,
553581,4,0,
519809,117,0,
6147605,2,0,
579728,2,0,
6147608,1,0,
6121449,4,0,
581621,2,0,
580300,15,0,
519510,17,0,
6150820,1289,0,
6147609,6,0,
582946,1,0,
581625,2,0,
6147310,1,0,
582947,2,0,
6149954,2,0,
580306,1,0,
6148634,2,0,
6150827,4,0,
6147314,1,0,
581629,2,0,
578115,5,0,
6121155,6,0,
6122476,1,0,
522730,1,0,
553292,8,0,
579437,8,0,
6122477,10,0,
583970,2,0,
578117,1,0,
6147316,4,0,
553294,13,0,
6121158,10,0,
6121159,1,0,
6151850,1,0,
6148639,13,0,
583973,1,0,
553296,1,0,
6151851,1,0,
580010,12,0,
519221,4,0,
580012,2,0,
6148340,15,0,
6122181,11,0,
582655,9,0,
580014,2,0,
6147020,67,0,
579144,7,0,
581338,1,0,
6151858,1,0,
6148344,4,0,
6150537,1,0,
579145,1,0,
549904,22,0,
6150539,3,0,
6149667,10,0,
6148347,3,0,
6149668,4,0,
583680,5,0,
579148,1,0,
523763,2,0,
6147027,22,0,
6148348,6,0,
6149669,6,0,
6148349,1,0,
6152882,1,0,
6151561,3,0,
523765,5,0,
6150241,2,0,
583684,17,0,
6151563,1,0,
6150242,1,0,
6152884,5,0,
583685,4,0,
6151564,1,0,
583686,1,0,
6152885,6,0,
581044,15,0,
581045,1,0,
6150244,2,0,
583687,2,0,
551804,6,0,
522448,11,0,
581046,3,0,
6151566,1,0,
6149373,4,0,
583688,21,0,
551805,8,0,
6148053,1,0,
6149374,7,0,
582368,1,0,
551806,5,0,
6151568,1,0,
6149375,1,0,
6152889,3,0,
549614,2,0,
6148055,1,0,
523470,1,0,
6149376,4,0,
6151569,2,0,
581049,32,0,
6148056,2,0,
6149377,32,0,
6150249,1,0,
549616,4,0,
6149378,1,0,
6118816,4,0,
523472,9,0,
6152590,2,0,
6148058,11,0,
6149379,1,0,
582070,8,0,
523474,1,0,
6118818,1,0,
6148059,2,0,
6151270,4,0,
583392,8,0,
6152591,5,0,
6152592,1,0,
6151271,1,0,
583394,1,0,
552832,1,0,
6152593,3,0,
6120710,6,0,
524798,2,0,
6151273,8,0,
524799,1,0,
549321,1,0,
6149082,1,0,
582076,1,0,
6120713,7,0,
6118521,1,0,
552836,2,0,
583398,7,0,
551515,2,0,
6151276,1,0,
6152597,7,0,
582078,1,0,
6152598,1,0,
552837,2,0,
6117201,1,0,
582079,13,0,
551517,1,0,
6118524,3,0,
6151279,3,0,
523180,2,0,
551519,2,0,
6117204,1,0,
523181,5,0,
6119846,6,0,
6117205,26,0,
6120719,15,0,
6117206,10,0,
6119848,16,0,
6118528,3,0,
6119849,1,0,
6117208,9,0,
6118529,1,0,
551221,1,0,
552543,3,0,
6147902,1,0,
578703,25,0,
552544,1,0,
6119551,1,0,
549031,13,0,
523189,135,0,
6147903,8,0,
549032,2,0,
578705,2,0,
553881,6,0,
552546,2,0,
552547,1,0,
6118232,24,0,
6121747,2,0,
552549,4,0,
551229,1,0,
6119556,13,0,
581921,9,0,
581922,2,0,
553887,1,0,
580601,3,0,
581923,6,0,
553889,21,0,
6122772,1,0,
580604,2,0,
519814,3,0,
6148931,1,0,
581926,6,0,
579734,6,0,
6122775,1,0,
519817,2,0,
6122776,2,0,
519818,3,0,
580609,1,0,
553592,2,0,
6121456,1,0,
6119263,6,0,
6147615,2,0,
579738,1,0,
552259,8,0,
582950,8,0,
6119266,15,0,
553596,17,0,
581631,18,0,
582952,10,0,
581632,1,0,
580311,8,0,
6122480,1,0,
6149960,5,0,
579441,5,0,
581634,9,0,
6147320,1,0,
6149962,2,0,
6121161,23,0,
6150835,1,0,
521401,1,0,
6147321,1,0,
6146000,1,0,
578122,17,0,
580315,77,0,
6147322,3,0,
6150837,1,0,
580317,2,0,
6146002,9,0,
6147324,1,0,
6149967,1,0,
6147325,8,0,
6122487,29,0,
6148647,1,0,
579448,2,0,
6146006,9,0,
6147327,5,0,
6148648,4,0,
6147328,2,0,
583982,5,0,
583983,1,0,
6150541,3,0,
582663,28,0,
582664,2,0,
6150542,2,0,
580022,4,0,
6122191,1,0,
519233,2,0,
6151864,6,0,
549910,7,0,
583986,52,0,
6148351,1,0,
6151865,2,0,
549911,13,0,
583988,2,0,
6122193,1,0,
579153,5,0,
580026,2,0,
582668,13,0,
6147033,7,0,
579155,5,0,
519237,19,0,
580028,2,0,
549915,1,0,
519238,3,0,
523771,198,0,
523772,1,0,
583690,5,0,
522451,69,0,
6147037,8,0,
6149679,2,0,
579159,2,0,
549919,1,0,
6152891,16,0,
523775,1,0,
6147039,11,0,
581052,1,0,
6152893,2,0,
581053,2,0,
523777,17,0,
6148060,1,0,
6151574,1,0,
6152895,12,0,
549620,6,0,
582376,3,0,
6118821,3,0,
582378,1,0,
583699,4,0,
6149384,5,0,
6152898,3,0,
551816,3,0,
6151578,3,0,
549624,2,0,
551817,1,0,
6149385,3,0,
548303,5,0,
6117503,3,0,
523480,3,0,
6148065,15,0,
548304,20,0,
523481,1,0,
6117504,3,0,
548305,3,0,
6148067,13,0,
6118826,4,0,
6176102,40,0,
522163,1,0,
6148069,6,0,
582081,1,0,
6176104,4,0,
523485,3,0,
6151282,1,0,
551521,3,0,
582084,1,0,
523487,5,0,
6176107,4,0,
549330,2,0,
523488,1,0,
6176108,2,0,
6151284,1,0,
552845,1,0,
6149092,1,0,
6151285,8,0,
550204,1,0,
6117210,3,0,
6151286,6,0,
549333,1,0,
548012,1,0,
549334,1,0,
582089,9,0,
6149096,1,0,
548014,7,0,
6151289,5,0,
551529,1,0,
6120728,3,0,
6117216,1,0,
6119858,1,0,
523194,5,0,
6117217,5,0,
523195,1,0,
6147910,33,0,
6117219,2,0,
551232,157,0,
523198,2,0,
580906,1,0,
6120433,2,0,
580907,12,0,
6147913,5,0,
580909,5,0,
551238,1,0,
6119565,1,0,
578718,2,0,
6118244,2,0,
6121758,3,0,
551239,14,0,
6120438,4,0,
580610,1,0,
6118247,1,0,
553897,1,0,
6119568,3,0,
6122780,8,0,
6118248,20,0,
6148940,3,0,
6118249,67,0,
6121461,1,0,
519824,1,0,
579742,1,0,
6148941,3,0,
6146300,1,0,
580615,1,0,
581936,1,0,
578422,2,0,
610665500001,174,0,
6148942,2,0,
6121462,1,0,
578423,18,0,
581937,2,0,
6146301,13,0,
6121464,1,0,
6119271,9,0,
6147623,34,0,
579746,1,0,
6148945,1,0,
6146303,3,0,
6147624,2,0,
578425,1,0,
580618,3,0,
6122786,6,0,
6146304,1,0,
521705,1,0,
6147625,8,0,
6148946,5,0,
6120145,242,0,
6121466,3,0,
6121467,2,0,
6148947,1,0,
6146305,7,0,
6147626,1,0,
6120146,3,0,
582961,7,0,
578429,2,0,
6119276,12,0,
6146307,3,0,
6148949,7,0,
580320,3,0,
582962,1,0,
6119277,7,0,
6122490,2,0,
6122491,3,0,
6121170,7,0,
6150844,1,0,
6147330,1,0,
6149972,3,0,
581646,2,0,
519535,5,0,
6146010,6,0,
6148652,3,0,
582968,9,0,
6149974,9,0,
6147333,3,0,
6122495,18,0,
581649,7,0,
6147334,7,0,
6148656,1,0,
579457,9,0,
6150849,2,0,
6148657,1,0,
578138,10,0,
6148658,2,0,
6147338,1,0,
578139,22,0,
6121179,10,0,
583994,13,0,
6151873,4,0,
580033,3,0,
579161,8,0,
583996,7,0,
6147040,19,0,
6148361,5,0,
583997,10,0,
6148362,7,0,
580035,19,0,
6150557,5,0,
6149686,1,0,
6148365,21,0,
579166,4,0,
523781,2,0,
580039,10,0,
523782,2,0,
579168,2,0,
6147047,3,0,
582380,1,0,
523784,1,0,
582381,56,0,
548608,7,0,
6150260,1,0,
523785,3,0,
6117808,3,0,
551820,3,0,
6176406,1,0,
582384,1,0,
551822,3,0,
523788,1,0,
6149391,7,0,
582385,42,0,
523789,3,0,
6148071,1,0,
6150264,2,0,
549631,1,0,
6151586,1,0,
6150265,1,0,
551825,20,0,
6149394,1,0,
6117511,1,0,
551826,2,0,
6118832,7,0,
6150267,1,0,
549634,40,0,
550506,24,0,
6149396,11,0,
549635,5,0,
6148076,2,0,
550508,1,0,
6176111,3,0,
549637,2,0,
6176112,1,0,
582090,1,0,
6148078,3,0,
6118837,19,0,
582091,7,0,
6151290,21,0,
6117518,5,0,
522174,14,0,
6176115,5,0,
6176116,5,0,
549340,1,0,
523498,219,0,
6176118,13,0,
6120732,6,0,
6176119,6,0,
6151295,3,0,
549342,1,0,
6151296,16,0,
549343,1,0,
551536,5,0,
6117221,2,0,
6120735,6,0,
6151299,1,0,
6117224,3,0,
6121760,1,0,
6121761,6,0,
6117229,4,0,
551242,1,0,
6121762,1,0,
552564,1,0,
6146601,1,0,
551243,12,0,
6120443,2,0,
6118251,2,0,
6121765,7,0,
578727,1,0,
6146605,2,0,
6119575,1,0,
6118254,4,0,
6147927,21,0,
6121768,53,0,
581940,2,0,
578729,8,0,
577409,3,0,
6120449,16,0,
6146609,2,0,
549058,2,0,
519832,1,0,
579751,13,0,
580623,5,0,
6122791,6,0,
552272,6,0,
6148951,8,0,
577110,5,0,
578431,16,0,
6147630,2,0,
577111,1,0,
580625,26,0,
6147631,16,0,
578433,11,0,
6146311,3,0,
6147632,11,0,
6121473,2,0,
6121474,1,0,
579755,9,0,
581948,21,0,
6119281,17,0,
581949,1,0,
552277,6,0,
577116,1,0,
578437,2,0,
6147636,1,0,
6122798,7,0,
6146316,13,0,
6119286,1,0,
6121479,6,0,
6150850,1,0,
582972,15,0,
519540,37,0,
6147639,7,0,
6146319,1,0,
580331,10,0,
6150852,4,0,
582974,2,0,
6149981,1,0,
518208,1,0,
582975,6,0,
581654,186,0,
581655,1,0,
548900,25,0,
582976,11,0,
520100,2,0,
6148662,1,0,
548901,1,0,
580335,72,0,
519545,11,0,
6147341,3,0,
520101,1,0,
581657,8,0,
6146021,3,0,
6147342,1,0,
6121184,2,0,
520102,5,0,
580337,6,0,
6150857,17,0,
548904,1,0,
6148665,1,0,
579466,8,0,
6148666,1,0,
580339,1,0,
6149987,3,0,
6121186,1,0,
6121187,6,0,
6148667,2,0,
6146025,5,0,
520105,51,0,
578147,14,0,
548908,1,0,
6146027,9,0,
6147348,1,0,
519250,128,0,
582683,1,0,
522765,85,0,
520109,9,0,
581362,4,0,
6151883,3,0,
582684,1,0,
519252,1,0,
522766,15,0,
6151885,1,0,
6148371,6,0,
6150564,7,0,
6117810,5,0,
519255,6,0,
549933,1,0,
6148373,2,0,
582688,16,0,
550805,1,0,
6150567,9,0,
548613,4,0,
549934,7,0,
6148375,4,0,
548614,5,0,
523790,2,0,
6149697,1,0,
6150569,3,0,
519259,5,0,
549937,16,0,
6148378,11,0,
582390,9,0,
6176414,1,0,
523794,25,0,
6151591,1,0,
6147059,1,0,
6176415,2,0,
582392,54,0,
6176416,1,0,
6151592,8,0,
52643300001,92,0,
6150272,2,0,
523797,1,0,
549640,1,0,
582395,1,0,
523798,9,0,
582396,1,0,
6118840,3,0,
6150274,8,0,
549641,9,0,
6118841,1,0,
6151596,1,0,
550514,4,0,
550515,3,0,
6117521,2,0,
582399,1,0,
551837,10,0,
6148085,25,0,
6176121,1,0,
6118846,12,0,
6176122,2,0,
6117526,2,0,
6176123,2,0,
6117527,3,0,
6176126,1,0,
577700,1,0,
550220,39,0,
551541,1,0,
551542,3,0,
6176127,4,0,
6146900,3,0,
577702,2,0,
6120742,4,0,
6146902,9,0,
6146903,1,0,
548031,10,0,
6119872,1,0,
6120745,2,0,
551546,1,0,
549353,24,0,
577705,6,0,
6146904,5,0,
6146905,1,0,
548033,19,0,
6117232,5,0,
6118554,2,0,
552869,2,0,
6146907,1,0,
6146908,1,0,
549357,20,0,
6119877,4,0,
6118557,1,0,
6146909,1,0,
548037,9,0,
6118558,1,0,
552570,1,0,
6117237,4,0,
552571,15,0,
577410,12,0,
6146610,1,0,
577411,1,0,
552573,3,0,
6147932,1,0,
552574,6,0,
6119580,7,0,
6121774,10,0,
578735,3,0,
6118261,569,0,
6121776,5,0,
551256,5,0,
518501,3,0,
6119583,2,0,
6146614,4,0,
6121777,2,0,
551257,1,0,
518502,72,0,
6118263,1,0,
6147937,43,0,
577418,1,0,
6147938,10,0,
581951,4,0,
6146618,11,0,
6146619,1,0,
549069,7,0,
552281,3,0,
6120160,3,0,
581955,3,0,
579762,9,0,
581956,1,0,
520400,1,0,
578442,23,0,
6147641,7,0,
6148962,2,0,
581957,3,0,
578444,2,0,
519847,5,0,
6146322,3,0,
552286,1,0,
6147644,1,0,
520403,5,0,
578445,5,0,
519848,3,0,
6146323,4,0,
552287,2,0,
6119293,2,0,
6147645,9,0,
6121487,1,0,
6120166,1,0,
6148967,1,0,
520405,2,0,
579769,17,0,
6148969,1,0,
6146327,1,0,
520407,4,0,
6119296,7,0,
6147648,5,0,
580340,1,0,
6119297,1,0,
6147649,1,0,
581661,1,0,
519550,4,0,
580341,1,0,
581662,1,0,
519551,9,0,
6146329,1,0,
580342,1,0,
579470,1,0,
6150862,1,0,
6149990,10,0,
6119299,7,0,
6150863,2,0,
6149991,1,0,
6148670,3,0,
6121190,11,0,
6150864,1,0,
580344,3,0,
6147350,4,0,
581665,7,0,
582986,177,0,
519554,3,0,
582987,72,0,
6146030,3,0,
6121193,6,0,
6146031,2,0,
580346,10,0,
6149994,9,0,
579474,7,0,
520112,2,0,
519557,6,0,
580347,9,0,
6147353,6,0,
6121194,1,0,
519558,2,0,
581669,1,0,
6146033,10,0,
6147354,1,0,
6146034,1,0,
6147355,12,0,
6121196,1,0,
6121197,1,0,
520116,3,0,
6146036,28,0,
522773,1,0,
6121199,9,0,
582691,1,0,
578159,3,0,
6150570,2,0,
548919,9,0,
520118,12,0,
6150571,2,0,
581372,1,0,
550810,1,0,
6151892,2,0,
520119,10,0,
6146039,3,0,
582693,16,0,
580052,1,0,
582694,1,0,
6150572,6,0,
6151893,627,0,
6151894,2,0,
6148380,4,0,
519263,35,0,
6147060,2,0,
6148381,1,0,
582696,10,0,
550813,8,0,
547300,1,0,
582697,2,0,
6151896,1,0,
6150575,2,0,
550814,2,0,
547301,1,0,
580056,1,0,
6117821,5,0,
6150576,11,0,
582699,5,0,
6116501,9,0,
6147063,19,0,
6148384,2,0,
6117822,6,0,
579186,1,0,
6116502,7,0,
6150578,4,0,
549945,172,0,
548625,1,0,
519269,5,0,
550819,18,0,
579189,4,0,
6147067,2,0,
6175102,5,0,
6148388,13,0,
547306,2,0,
521147,4,0,
6148389,6,0,
549949,20,0,
6175104,3,0,
6150280,1,0,
581081,3,0,
6117828,4,0,
547308,5,0,
551841,4,0,
6150281,8,0,
6175106,8,0,
551842,5,0,
6175107,4,0,
6148090,4,0,
6150284,1,0,
551845,1,0,
6175109,4,0,
6148093,5,0,
6118852,2,0,
547011,11,0,
581087,2,0,
6150287,55,0,
550526,3,0,
6148095,1,0,
6118854,23,0,
548334,11,0,
6150289,1,0,
549656,2,0,
6116214,1,0,
550529,34,0,
6176132,1,0,
6148097,39,0,
6176133,1,0,
6117536,1,0,
6116215,30,0,
6176134,2,0,
548338,4,0,
6176135,2,0,
551550,1,0,
6116218,16,0,
6176137,8,0,
577711,5,0,
550231,1519,0,
6146910,8,0,
549360,2,0,
6176138,3,0,
6146911,1,0,
6120752,6,0,
552875,3,0,
6176139,4,0,
549361,1,0,
551554,1,0,
6118560,3,0,
552876,5,0,
6119882,5,0,
6120754,15,0,
6118562,1,0,
552877,8,0,
6146914,2,0,
551557,2,0,
549364,3,0,
577716,2,0,
6120756,3,0,
577717,5,0,
548044,2,0,
6119885,10,0,
6119886,4,0,
580930,1,0,
6146919,4,0,
6119889,12,0,
552580,1,0,
551260,2,0,
548049,30,0,
6121780,26,0,
577421,2,0,
6146620,5,0,
6119590,7,0,
552584,18,0,
578744,32,0,
520702,8,0,
580938,1,0,
552586,24,0,
520703,2,0,
576104,1,0,
580939,1,0,
552587,4,0,
6146624,7,0,
6146625,1,0,
578748,1,0,
576106,14,0,
6118274,17,0,
6146626,7,0,
6147947,10,0,
6119597,6,0,
6119599,1,0,
6118278,1,0,
578450,1,0,
6118279,5,0,
579771,5,0,
552291,1,0,
6147650,3,0,
6146330,1,0,
580645,1,0,
579773,1,0,
578452,4,0,
552293,29,0,
6121492,2,0,
578453,2,0,
580646,7,0,
581967,3,0,
519856,1,0,
6147652,1,0,
6148973,7,0,
6120173,1,0,
580647,8,0,
581968,2,0,
6121494,8,0,
577134,1,0,
6147654,3,0,
6148975,1,0,
519859,1,0,
577135,18,0,
579777,397,0,
577136,2,0,
520415,7,0,
552299,1,0,
6147657,3,0,
582991,1,0,
578459,3,0,
6120179,2,0,
582992,3,0,
6147659,4,0,
582993,1,0,
520419,10,0,
519561,2,0,
581672,4,0,
580352,1,0,
581673,15,0,
579480,1,0,
578161,1,0,
519564,26,0,
6147360,4,0,
6148681,8,0,
581676,2,0,
6147361,3,0,
6148682,7,0,
6146041,1,0,
6148683,1,0,
6150876,1,0,
520121,3,0,
578164,1,0,
582999,3,0,
519567,8,0,
6146042,3,0,
579485,4,0,
520122,15,0,
581679,1,0,
519568,2,0,
6146043,14,0,
579486,24,0,
547603,17,0,
579487,1,0,
547605,1,0,
6175401,3,0,
6147366,1,0,
6148688,1,0,
578168,4,0,
6116805,1,0,
6175402,5,0,
6175403,3,0,
581380,1,0,
6146048,3,0,
581381,9,0,
6116808,1,0,
581382,2,0,
6175405,1,0,
6150581,14,0,
547609,7,0,
6175406,3,0,
6175407,1,0,
550822,5,0,
579191,12,0,
6175408,1,0,
6148391,10,0,
550823,10,0,
6175409,3,0,
581386,1,0,
580066,5,0,
6148393,5,0,
579194,525,2,Service class Ignored-2;
6117832,2,0,
549954,5,0,
6116511,1,0,
6148394,4,0,
548633,7,0,
580067,7,0,
550826,4,0,
6147074,3,0,
581389,3,0,
6150589,2,0,
519279,1,0,
6117834,1,0,
6176431,3,0,
580069,9,0,
547315,2,0,
6175111,4,0,
6148397,31,0,
6117836,23,0,
547316,2,0,
6175113,1,0,
6148399,5,0,
581090,1,0,
581091,1,0,
6176435,1,0,
6117838,6,0,
547319,3,0,
581092,1,0,
6150291,4,0,
6176437,1,0,
6175116,28,0,
6150292,29,0,
581093,1,0,
550531,43,0,
6175117,1,0,
551853,4,0,
6176438,1,0,
548340,1,0,
6175118,3,0,
550534,1,0,
6118861,5,0,
6150295,13,0,
549663,3,0,
581097,1,0,
550536,1,0,
6150297,6,0,
6118863,21,0,
6117543,4,0,
549665,1,0,
581099,1,0,
6176140,3,0,
6118865,13,0,
547024,39,0,
551859,6,0,
6116224,1,0,
6117545,8,0,
6118866,10,0,
6176142,7,0,
548347,1,0,
6176143,1,0,
6117546,5,0,
547026,36,0,
549669,1,0,
552880,5,0,
6118868,40,0,
547028,1,0,
6120760,10,0,
552883,1,0,
551562,2,0,
6120761,2,0,
577722,2,0,
552884,111,0,
6119890,21,0,
6176148,5,0,
6118570,1,0,
576402,1,0,
549371,33,0,
577723,54,0,
551564,1,0,
6176149,4,0,
6120763,3,0,
548051,12,0,
549372,1,0,
6117250,9,0,
550245,4,0,
6146924,4,0,
6119894,4,0,
548053,22,0,
551567,61,0,
551568,1,0,
6120767,7,0,
548054,10,0,
576406,9,0,
577727,38,0,
6119895,2,0,
6146926,15,0,
577728,1,0,
6119896,13,0,
6120768,18,0,
6118578,34,0,
551270,47,0,
6121791,5,0,
6147951,2,0,
549080,1,0,
576112,2,0,
520712,1,0,
6146632,8,0,
549082,1,0,
6147954,1,0,
518520,3,0,
576114,2,0,
577435,6,0,
6121798,1,0,
549086,2,0,
520717,6,0,
6145000,3,0,
6147959,5,0,
577439,84,0,
6146638,2,0,
520719,1,0,
6118287,4,0,
580651,4,0,
6146639,4,0,
6145002,30,0,
579781,1,0,
580653,4,0,
581974,2,0,
6148980,34,0,
6147660,1,0,
580654,1,0,
519864,2,0,
6146340,1,0,
580655,2,0,
6148982,1,0,
579783,7,0,
6147661,5,0,
581977,3,0,
6120182,2,0,
6147663,1,0,
581978,3,0,
580658,4,0,
6147664,188,0,
6145008,4,0,
6175700,2,0,
6175701,1,0,
579789,1,0,
6175702,6,0,
6147668,4,0,
581680,5,0,
6146347,31,0,
54767100001,2,0,
6175704,3,0,
547908,104,0,
6150880,15,0,
6147669,1,0,
6175705,3,0,
520429,3,0,
519571,1,0,
519572,1,0,
6175706,5,0,
6150883,1,0,
581684,1,0,
6148690,1,0,
6175707,3,0,
579491,10,0,
581685,1,0,
580365,1,0,
6148692,6,0,
6116810,1,0,
579494,1,0,
581687,2,0,
6147372,10,0,
580367,1,0,
520132,5,0,
519577,2,0,
581688,18,0,
6146052,3,0,
579495,20,0,
580368,3,0,
6148695,6,0,
6116812,5,0,
6150888,1,0,
522790,1,0,
547614,1,0,
6146054,1,0,
6175410,4,0,
6116813,20,0,
522791,5,0,
6148697,14,0,
579498,8,0,
520135,1,0,
6146056,6,0,
6148698,16,0,
6116815,2,0,
520136,20,0,
581390,1,0,
6148699,2,0,
578179,1,0,
547617,13,0,
6150590,1,0,
547618,3,0,
519280,84,0,
520138,21,0,
6175415,1,0,
6150591,1,0,
6150592,1,0,
6175417,1,0,
6175418,1,0,
6150594,3,0,
549962,2,0,
6147081,4,0,
6147082,2,0,
546000,4,0,
550836,3,0,
547323,2,0,
550837,7,0,
581399,2,0,
6147085,2,0,
546003,37,0,
549967,1,0,
546004,1,0,
547325,1,0,
550839,37,0,
6175122,2,0,
6116525,3,0,
6147087,692,0,
547326,9,0,
6117847,2,0,
6115206,5,0,
6116527,1,0,
6175126,4,0,
546009,2,0,
6115208,11,0,
6116529,8,0,
549670,1,0,
6175127,6,0,
550543,6,0,
576704,1,0,
548352,1,0,
549674,2,0,
6117552,2,0,
6118874,1,0,
576706,1,0,
6176150,17,0,
6116232,5,0,
548355,21,0,
551869,5,0,
6176151,1,0,
6116233,8,0,
6117554,25,0,
576708,1,0,
550549,1,0,
6116234,1,0,
6176153,6,0,
549678,1,0,
552890,1,0,
547037,8,0,
6176154,2,0,
6116236,2,0,
6118879,13,0,
547038,14,0,
6176155,4,0,
6176156,4,0,
6176157,1,0,
576412,1,0,
549381,2,0,
551575,1,0,
577734,2,0,
6117260,6,0,
552897,3,0,
6146934,1,0,
6117262,1,0,
550256,338,0,
551578,2,0,
552899,8,0,
577738,1,0,
6118585,5,0,
6146937,4,0,
576418,1,0,
6145300,1,0,
550259,2,0,
548067,2,0,
551280,8,0,
6118589,10,0,
6145304,6,0,
6147962,7,0,
580956,1,0,
6145306,2,0,
551284,1,0,
6146643,2,0,
6147964,3,0,
6118292,1,0,
6145309,2,0,
576124,2,0,
551287,1,0,
6147966,12,0,
517212,13,0,
576126,1,0,
577447,7,0,
551289,1,0,
6147968,7,0,
580660,10,0,
6147969,2,0,
581982,2,0,
519871,8,0,
520729,44,0,
579790,1,0,
581983,8,0,
519872,5,0,
579791,1,0,
519874,1,0,
579792,1,0,
577150,5,0,
521750,23,0,
580664,3,0,
577151,2,0,
6146350,6,0,
581987,13,0,
547912,16,0,
578474,1,0,
520432,109,0,
6145017,4,0,
547913,11,0,
6146353,7,0,
6175710,1,0,
6120195,10,0,
580669,1,0,
519879,10,0,
6146354,3,0,
6175711,1,0,
6148997,94,0,
577157,2,0,
6175712,4,0,
6147677,2,0,
6120197,1,0,
520437,2,0,
577158,4,0,
547917,1,0,
6120199,1,0,
581691,2,0,
580370,4,0,
520438,10,0,
6175714,8,0,
6175715,3,0,
6146359,15,0,
580372,19,0,
6150893,3,0,
578180,15,0,
548940,1,0,
6175718,4,0,
6150895,1,0,
6146060,7,0,
6175719,1,0,
6147382,2,0,
581697,11,0,
581698,1,0,
6146062,6,0,
6147383,2,0,
520142,1,0,
6115501,5,0,
520143,8,0,
6150899,1,0,
6175420,3,0,
546303,1,0,
548945,2,0,
6147386,9,0,
578187,3,0,
548946,12,0,
6174101,9,0,
6147387,3,0,
6115504,5,0,
548947,52,0,
520147,1,0,
6174102,1,0,
578189,28,0,
547627,7,0,
520148,16,0,
546308,1,0,
519291,3,0,
550840,2,0,
550841,1,0,
6174105,2,0,
6115508,8,0,
6115509,1,0,
6174106,4,0,
519293,9,0,
6174107,10,0,
519295,2,0,
6174108,2,0,
549973,2,0,
6147092,8,0,
546010,2,0,
546011,1,0,
6147093,1,0,
6115210,1,0,
6116531,11,0,
547332,4,0,
6147094,1,0,
547333,15,0,
549975,2,0,
6116533,1,0,
6147096,1,0,
6175131,6,0,
6117855,262,0,
6115214,5,0,
6175132,1,0,
6175133,5,0,
549979,6,0,
546017,5,0,
6116537,1,0,
6115218,19,0,
6175137,3,0,
6115219,11,0,
549681,2,0,
6175138,4,0,
548360,9,0,
550553,6,0,
6175139,3,0,
547040,2,0,
551875,54,0,
547041,2,0,
576714,3,0,
6118882,5,0,
6118883,10,0,
549686,7,0,
551879,13,0,
6176161,5,0,
6116243,1,0,
6176162,1,0,
548366,1,0,
550559,2,0,
6116245,2,0,
6145601,7,0,
6117566,5,0,
6145602,1,0,
6176165,5,0,
6176166,1,0,
550260,23,0,
551581,3,0,
6116248,4,0,
6146940,1,0,
576420,8,0,
6176167,5,0,
6145605,3,0,
6146941,32,0,
6120782,2,0,
576422,1,0,
6145607,7,0,
577743,13,0,
549392,1,0,
6117270,3,0,
577744,1,0,
518831,8,0,
6145609,1,0,
576425,11,0,
577747,1,0,
6120787,1,0,
576426,6,0,
6146947,1,0,
549397,1,0,
576428,2,0,
6118596,5,0,
6146948,4,0,
6120789,31,0,
6117276,16,0,
578770,6,0,
577450,5,0,
6147970,1,0,
6147971,5,0,
578773,2,0,
520731,132,0,
6146651,9,0,
6145316,2,0,
580967,1,0,
520732,49,0,
6145317,2,0,
576133,3,0,
520733,10,0,
578776,5,0,
551296,13,0,
576135,2,0,
578777,7,0,
6146656,9,0,
577458,3,0,
578779,1,0,
519880,4,0,
520738,5,0,
520739,97,0,
581993,1,0,
519882,52,0,
